TIMESTAMP,CONTAINER,NAME,ID,CPU_PERC,MEM_USAGE,MEM_PERC,NET_IO,BLOCK_IO,PIDS
1740724138,1816988b22e4,reverse-proxy-api-1,1816988b22e4,48.59%,78.97MiB / 1000MiB,7.90%,3.84MB / 2.26MB,0B / 0B,23
1740724138,1816988b22e4,reverse-proxy-api-1,1816988b22e4,48.59%,78.97MiB / 1000MiB,7.90%,3.84MB / 2.26MB,0B / 0B,23
1740724138,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,15.11%,1.862GiB / 3.785GiB,49.18%,184MB / 145MB,0B / 0B,1829
1740724138,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,15.11%,1.862GiB / 3.785GiB,49.18%,184MB / 145MB,0B / 0B,1829
1740724138,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.29%,64.79MiB / 3.785GiB,1.67%,197MB / 228MB,0B / 0B,35
1740724138,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.29%,64.79MiB / 3.785GiB,1.67%,197MB / 228MB,0B / 0B,35
1740724138,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.95%,530.9MiB / 3.785GiB,13.70%,50.8MB / 97.9MB,0B / 0B,247
1740724138,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.95%,530.9MiB / 3.785GiB,13.70%,50.8MB / 97.9MB,0B / 0B,247
1740724151,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.04%,76.2MiB / 1000MiB,7.62%,3.97MB / 2.35MB,0B / 0B,23
1740724151,1816988b22e4,reverse-proxy-api-1,1816988b22e4,49.04%,76.2MiB / 1000MiB,7.62%,3.97MB / 2.35MB,0B / 0B,23
1740724151,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,13.55%,1.865GiB / 3.785GiB,49.26%,184MB / 145MB,0B / 0B,1829
1740724151,accbbdecc98f,reverse-proxy-agent-1,accbbdecc98f,13.55%,1.865GiB / 3.785GiB,49.26%,184MB / 145MB,0B / 0B,1829
1740724151,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.27%,65.29MiB / 3.785GiB,1.68%,197MB / 228MB,0B / 0B,35
1740724151,b743b0322250,reverse-proxy-nginx-proxy-1,b743b0322250,1.27%,65.29MiB / 3.785GiB,1.68%,197MB / 228MB,0B / 0B,35
1740724151,1de39eec77bc,reverse-proxy-controller-1,1de39eec77bc,1.43%,531.3MiB / 3.785GiB,13.71%,51MB / 97.9MB,0B / 0B,243
